id	filename	md5	size	state
24c4cbb2-dd84-4b62-9229-4ceb41fae1db	24c4cbb2-dd84-4b62-9229-4ceb41fae1db/840b76ee-7010-4e99-8635-5233ed1b82a4.wxs.aliquot_ensemble_masked.maf.gz	ea3844c28d052fb2876fd1674158d454	20633	validated
25847d18-99c0-4f2f-ad12-6e0c6b0c6bab	25847d18-99c0-4f2f-ad12-6e0c6b0c6bab/3023cb78-d023-4bb1-9943-a6d6c283022a.wxs.aliquot_ensemble_masked.maf.gz	0408c3b5856273772764fb54bebb57e7	28843	validated
25a4c201-9372-4e6d-aed2-38cd550e9a95	25a4c201-9372-4e6d-aed2-38cd550e9a95/a199272d-3ba9-4d99-a4b3-e37117020167.wxs.aliquot_ensemble_masked.maf.gz	78db618984203a52cce2769b504b5588	7043	validated
25ce1334-da6a-4878-a956-2b035a4603e8	25ce1334-da6a-4878-a956-2b035a4603e8/51918b34-b93a-4da9-a234-d55b7d688960.wxs.aliquot_ensemble_masked.maf.gz	bee71e7cc96cc12d51733e74e1867e2e	11839	validated
25ede13a-19cb-40e3-9940-74ba26d13269	25ede13a-19cb-40e3-9940-74ba26d13269/53001367-f184-421b-938f-bf45a403ebe9.wxs.aliquot_ensemble_masked.maf.gz	55666d834650ed363214d073213f4a12	22750	validated
26194d11-1c5d-453f-bb85-e57bb5e9c8bc	26194d11-1c5d-453f-bb85-e57bb5e9c8bc/88e06892-af46-45eb-b5c6-19a81de1f97b.wxs.aliquot_ensemble_masked.maf.gz	37cd2a6adffbcaea7d0efa8ca8b3a6e5	42897	validated
265ccb34-3ed6-4f91-af28-6657c8a5bea3	265ccb34-3ed6-4f91-af28-6657c8a5bea3/f2d4bb38-c961-4c00-b6da-8c14701d1e8e.wxs.aliquot_ensemble_masked.maf.gz	e79a5df45a56e1fdeb6b64d11a3cf223	13315	validated
268daa59-1e29-4da5-917b-fb6040c8cea4	268daa59-1e29-4da5-917b-fb6040c8cea4/e93b5659-7ffc-4185-a399-c919040fd850.wxs.aliquot_ensemble_masked.maf.gz	a49fadf39c43f0487d9ff69776ed072e	443422	validated
26950518-1727-4f74-93cb-13eecbd5141f	26950518-1727-4f74-93cb-13eecbd5141f/d5ccbf2f-c8b3-41d4-9127-e3a79d79b385.wxs.aliquot_ensemble_masked.maf.gz	f3700c3940f6e8706baf08bc2b49e4a8	60921	validated
26f5d1cd-4b1c-4230-876a-2ca46cb75b64	26f5d1cd-4b1c-4230-876a-2ca46cb75b64/ee0435ce-f572-45f4-a2a7-5aefc709af78.wxs.aliquot_ensemble_masked.maf.gz	569287d5a1ac115ce3e8232d84b0fa76	12061	validated
273f1a2b-36c4-4b3a-82c8-6f53d7e2fe09	273f1a2b-36c4-4b3a-82c8-6f53d7e2fe09/9bd46c05-663e-46b8-bee2-7bbf1efa961a.wxs.aliquot_ensemble_masked.maf.gz	96402afbd997f0c2eb068636a81c3e36	22644	validated
278a999e-2409-46c1-91c2-eeb117065f25	278a999e-2409-46c1-91c2-eeb117065f25/8dcd29d6-5561-47f5-9a6e-57da15638dc1.wxs.aliquot_ensemble_masked.maf.gz	e86bc1d3555bf5b0881f9487c07cb2ee	42069	validated
278cc5c3-41bb-45f7-98de-601e62d7412a	278cc5c3-41bb-45f7-98de-601e62d7412a/3aecd00d-7273-44a6-b8be-da282c716935.wxs.aliquot_ensemble_masked.maf.gz	6b1843dfcd04715ff07c9851e0e46263	15062	validated
27b22f66-5628-4f28-beed-803036490b24	27b22f66-5628-4f28-beed-803036490b24/27a24fe5-f415-48fb-b8f8-f1ed42b37f79.wxs.aliquot_ensemble_masked.maf.gz	04b72a38609393e1e3bc913ffaf7169b	28222	validated
27cf0f83-ffda-4140-a93c-dc12a85ec5e1	27cf0f83-ffda-4140-a93c-dc12a85ec5e1/e89ae99b-6c7c-4a4a-8393-d88cc0110855.wxs.aliquot_ensemble_masked.maf.gz	e1434fbd4a420cb6d8ce504570bc2010	9136	validated
282a5eac-76f8-47b1-a59a-4c3e21e0c3d8	282a5eac-76f8-47b1-a59a-4c3e21e0c3d8/2afc29fd-35ec-43e1-96f7-13ef9853e483.wxs.aliquot_ensemble_masked.maf.gz	63f820f29f317183d68f82ef57472721	26443	validated
2889d8bb-27b8-45dc-a0ea-bb83586ad7d3	2889d8bb-27b8-45dc-a0ea-bb83586ad7d3/ad98d64a-9726-43b4-98fc-099df8c8aee3.wxs.aliquot_ensemble_masked.maf.gz	aae26c33fc026d7da41595cefee49060	16119	validated
28acf965-1bab-46c1-aefe-7d455dcbc590	28acf965-1bab-46c1-aefe-7d455dcbc590/ac12f567-f4da-4b5c-99fc-119dc48702c8.wxs.aliquot_ensemble_masked.maf.gz	0c2465f76f76a10477a1e21f7baaa2ba	15736	validated
28e563b2-3c78-4f69-91bc-cc37b98147f2	28e563b2-3c78-4f69-91bc-cc37b98147f2/eb1b06ca-2bd2-47b1-a67e-d8abe5a33cf5.wxs.aliquot_ensemble_masked.maf.gz	2895ae454a0a1fc5ebbe167076fa03fd	32044	validated
28ed3413-e091-4e90-a651-1e92fe941a77	28ed3413-e091-4e90-a651-1e92fe941a77/2ac187cd-702b-44b2-8f95-cee37548a620.wxs.aliquot_ensemble_masked.maf.gz	76906747fe63c8d7bcd31ad2737b4188	18411	validated
297fddf2-65d5-4562-85e6-cdf9068d09ed	297fddf2-65d5-4562-85e6-cdf9068d09ed/7c2db6c1-04e1-4bf2-ad19-6d9f7498bf21.wxs.aliquot_ensemble_masked.maf.gz	30ac21a7fe5179a5fec68a5999611993	43337	validated
29f4c934-681f-4098-94c7-9e9e1a35b64c	29f4c934-681f-4098-94c7-9e9e1a35b64c/bffe3ba4-fdef-44de-8753-7a7d1a36c074.wxs.aliquot_ensemble_masked.maf.gz	1fcb2d65c0ef790fadf9cad656856f8b	39661	validated
2a1f8628-537a-4150-9b9f-388ea8fcad78	2a1f8628-537a-4150-9b9f-388ea8fcad78/d1f0fb77-9697-4741-a641-d221ef3c8b7f.wxs.aliquot_ensemble_masked.maf.gz	5a62ff569fc3811993e3b1f058fbce81	19104	validated
2acd9e4d-4d4a-4c29-a6c6-72cf71a42547	2acd9e4d-4d4a-4c29-a6c6-72cf71a42547/26fa3879-7eee-49e0-b6f3-9eca7d8709ce.wxs.aliquot_ensemble_masked.maf.gz	9797d73528dddebf9907c2e4c44895d6	59195	validated
2add3c97-29cb-44c4-a0c5-ec9943d9ef85	2add3c97-29cb-44c4-a0c5-ec9943d9ef85/551b93b4-22e2-4330-8298-5bdfe05e4891.wxs.aliquot_ensemble_masked.maf.gz	042ca018070b64e211153fb44d3fb61a	230573	validated
2b7d27fa-b1ea-44dc-89e5-d22435a6120b	2b7d27fa-b1ea-44dc-89e5-d22435a6120b/849eb50e-e765-4893-ade7-795ec5ce485a.wxs.aliquot_ensemble_masked.maf.gz	9973d96a206e5fb5a5b2f4da2d3d6beb	30128	validated
2bdf8ab6-a4c0-4188-aa91-65de9db74d3f	2bdf8ab6-a4c0-4188-aa91-65de9db74d3f/9066d9f2-f934-455d-a2c1-ac89079bda12.wxs.aliquot_ensemble_masked.maf.gz	0a37a3e908f5707f108eff1a9936e6da	42602	validated
2c005ae5-3d85-4266-9473-92b90e7d597e	2c005ae5-3d85-4266-9473-92b90e7d597e/d9e69fd6-5459-4e45-a157-2b8dd437ce45.wxs.aliquot_ensemble_masked.maf.gz	9695aa53cf862fbca03533918ea46600	20497	validated
2c1df7a4-bbd1-4e17-a5d9-240c3eeb36f0	2c1df7a4-bbd1-4e17-a5d9-240c3eeb36f0/2edfc715-4fa4-457e-b727-4150e38763fc.wxs.aliquot_ensemble_masked.maf.gz	327de9357af1b8ce00de3d6d795af2d7	81426	validated
2c88b148-17ff-4f42-b6a5-8752a893bf4f	2c88b148-17ff-4f42-b6a5-8752a893bf4f/0701044b-845a-43b8-afae-1478ec08751c.wxs.aliquot_ensemble_masked.maf.gz	f29df29b503bdd3da699fcd1032e8905	25468	validated
2cd57b83-ed1f-4a3a-936b-2f56dafb0267	2cd57b83-ed1f-4a3a-936b-2f56dafb0267/c336121b-5a89-468e-96ec-bbcce34b636b.wxs.aliquot_ensemble_masked.maf.gz	43b613873d0f126247e810af11c74380	13146	validated
2cdd5b3b-1fee-4a24-8695-be4f6997d591	2cdd5b3b-1fee-4a24-8695-be4f6997d591/849ff332-e524-456c-aafb-bb34e7868e43.wxs.aliquot_ensemble_masked.maf.gz	df36db91b928568d13debf2e1f0f4de4	21056	validated
2cec5516-1411-4382-80cf-b8874cf0ea3f	2cec5516-1411-4382-80cf-b8874cf0ea3f/fed18f53-cb4c-401d-b0ef-3609a1962b31.wxs.aliquot_ensemble_masked.maf.gz	b14c75ae4b0ffee7df8b8bd6b254aea9	29107	validated
2d69ece1-379f-4aa2-9287-191fbbfbd82f	2d69ece1-379f-4aa2-9287-191fbbfbd82f/47eae507-e27f-42bf-af53-4d73d8855ff4.wxs.aliquot_ensemble_masked.maf.gz	573de4f05721e0ae860c934b34dc8d0c	26021	validated
2de099f7-20f5-4628-8373-00577def351a	2de099f7-20f5-4628-8373-00577def351a/5cc74997-e7df-4c12-95f5-b4d208be5696.wxs.aliquot_ensemble_masked.maf.gz	3de8a4b081008590dac149c0df3be751	21866	validated
2eeb9024-f424-493e-9dd5-d887990364e8	2eeb9024-f424-493e-9dd5-d887990364e8/6aa70354-aa17-4dbf-9d72-7e308d1cf015.wxs.aliquot_ensemble_masked.maf.gz	daa36e952445d59830ab8b526eae4c1a	54884	validated
2f932684-6005-4aad-a003-40507f7cce78	2f932684-6005-4aad-a003-40507f7cce78/2daa3ea2-37a5-4796-8471-1ad1ea0426d6.wxs.aliquot_ensemble_masked.maf.gz	5d14ab32cd16232010d59d8a8bc6d8ef	2155049	validated
30538a84-319b-4b8a-9f1b-5d4cd2fd58a3	30538a84-319b-4b8a-9f1b-5d4cd2fd58a3/b7e8da84-c770-4f5f-b297-3a086eaf7cff.wxs.aliquot_ensemble_masked.maf.gz	78ec5d77475c1ed7eabecadb616c9f3a	39230	validated
30a2a67c-7688-4599-bf2d-db1acc9f22a8	30a2a67c-7688-4599-bf2d-db1acc9f22a8/459bcb74-aab9-482a-b2d5-a131840beb18.wxs.aliquot_ensemble_masked.maf.gz	5ce1a704b85f1faeddbbae1b80435e3e	29637	validated
31278dd4-1554-4567-8cf0-fdd8353da72b	31278dd4-1554-4567-8cf0-fdd8353da72b/b26f28ca-b7b6-420d-bd62-1c7ca1877b30.wxs.aliquot_ensemble_masked.maf.gz	4e0defe9d787caf059842bc7defd1f48	27675	validated
319a9141-0dd4-4f37-b681-5b2ed762e4b3	319a9141-0dd4-4f37-b681-5b2ed762e4b3/02e4bef7-bb09-4db5-9ca8-cc5eed73850f.wxs.aliquot_ensemble_masked.maf.gz	f0404504cf75b16269343c7e6c7019a1	54322	validated
31d185eb-c7ad-43ad-829d-30c9c9b428ba	31d185eb-c7ad-43ad-829d-30c9c9b428ba/c16bc86e-47fa-440b-b132-9d1054d53587.wxs.aliquot_ensemble_masked.maf.gz	a9676c50895847c3c4bad9cef34f9573	13092	validated
32381d07-b231-4adc-9c8b-e761b5d82ad6	32381d07-b231-4adc-9c8b-e761b5d82ad6/80b413df-42ee-4278-9212-8b3d2610564b.wxs.aliquot_ensemble_masked.maf.gz	80125d819f42b7f84dc7b953475a8392	51911	validated
32493ec6-41c9-4ae7-8b76-95d067b8c190	32493ec6-41c9-4ae7-8b76-95d067b8c190/e92853f0-ef35-45a6-9f16-d3ef26832254.wxs.aliquot_ensemble_masked.maf.gz	bdc9bc8c01ca5a81467c696e6599facf	14432	validated
3255d578-18aa-4c14-988c-14e7f7941748	3255d578-18aa-4c14-988c-14e7f7941748/516f077c-3d64-4e4a-9b6b-4b0f97d47a2b.wxs.aliquot_ensemble_masked.maf.gz	6ba766b8e251a9bc313ef02ec1d76905	18639	validated
335b0e3b-0952-4652-b82f-b06810fe7a40	335b0e3b-0952-4652-b82f-b06810fe7a40/2402fe08-be65-45dc-99d3-b5d948d02188.wxs.aliquot_ensemble_masked.maf.gz	cd4615ca55b01b2035e6297af2a179c3	21951	validated
33738b9b-d807-4d90-a322-256b2776df72	33738b9b-d807-4d90-a322-256b2776df72/cad26b5c-6ba5-421b-9b11-286fa679b8b1.wxs.aliquot_ensemble_masked.maf.gz	2ca4acf581beb676dd8334594b47c4ce	39071	validated
3393e943-6cd7-4765-871a-faf67265b901	3393e943-6cd7-4765-871a-faf67265b901/5571f29f-9c0a-462b-bfc6-014a3d0ad639.wxs.aliquot_ensemble_masked.maf.gz	4ac57676cf9074f2c04296f8b683c27e	44024	validated
33d9abf1-0bbf-407a-ba3c-8a993252b470	33d9abf1-0bbf-407a-ba3c-8a993252b470/84cacfc9-45da-4046-98f5-4e308b3583e3.wxs.aliquot_ensemble_masked.maf.gz	8562606afd439544bd898a14c023516f	125421	validated
33fb1a4c-fcd0-4619-94ba-1b9f66eef0f0	33fb1a4c-fcd0-4619-94ba-1b9f66eef0f0/65ac13f5-a5d9-4ad3-9f72-1816f9c3028b.wxs.aliquot_ensemble_masked.maf.gz	24002da59d85e37ced124a465be8df1f	32431	validated
34fadbb7-7744-44ec-ae02-29fca8171c5b	34fadbb7-7744-44ec-ae02-29fca8171c5b/72e380d3-d87f-4c7d-81e7-871b76d97845.wxs.aliquot_ensemble_masked.maf.gz	6e7bd1316e52d4d9a7f3327947b804e3	38077	validated
35d7993f-59fc-4f80-b08a-7e8cb2c5d722	35d7993f-59fc-4f80-b08a-7e8cb2c5d722/9fbfb226-4172-456e-8ffe-37a0ded171c7.wxs.aliquot_ensemble_masked.maf.gz	1d435325df1a3ccc00c9c3ed6a6accce	12050	validated
35f68ccb-61b4-4ba7-95e0-d9926bdcc45a	35f68ccb-61b4-4ba7-95e0-d9926bdcc45a/4d5090b3-10fe-42bd-af2c-50b539ab8c05.wxs.aliquot_ensemble_masked.maf.gz	5800cca1e7e11aca169c852807d29285	8935	validated
362c5f23-da52-48b8-aacd-b59721d13e05	362c5f23-da52-48b8-aacd-b59721d13e05/e12a3a79-6c5c-4866-a56a-835579c4fdc6.wxs.aliquot_ensemble_masked.maf.gz	45707cb68a15f58ea40dcc5471b2c78c	24086	validated
3655978a-318d-46d2-bf6e-8a6a514c098e	3655978a-318d-46d2-bf6e-8a6a514c098e/224d3857-f302-4add-9be2-7cedcee88409.wxs.aliquot_ensemble_masked.maf.gz	b66b65394f50c6ed6ee9b01b6e2958f0	36672	validated
3657d676-0ee4-4fec-8851-99526dfc8e67	3657d676-0ee4-4fec-8851-99526dfc8e67/701ceea9-71ff-4d1d-a754-473f0e9a9024.wxs.aliquot_ensemble_masked.maf.gz	c0640b5078710db1d9868255c8fc9db7	18088	validated
36aedcaf-8521-4fb2-99be-5102c689f7c6	36aedcaf-8521-4fb2-99be-5102c689f7c6/d5f9a65f-8ccd-43a0-8c65-750593554bd0.wxs.aliquot_ensemble_masked.maf.gz	f9b048aeb3815e54f00c599160a2719e	11662	validated
36f44fbb-5d9e-432f-80c2-7b098722cb44	36f44fbb-5d9e-432f-80c2-7b098722cb44/9f0d8981-f43f-4607-8d2e-4acfac2c965c.wxs.aliquot_ensemble_masked.maf.gz	8e699b8e4c203a9ed084f45b60820f5b	20036	validated
372392c1-dbb9-44a4-b539-bdf49da8bf1e	372392c1-dbb9-44a4-b539-bdf49da8bf1e/ed834f23-e6a8-4666-a969-ea0a7199a26b.wxs.aliquot_ensemble_masked.maf.gz	9d65ed9c16c97f480484ba1ca8d28867	26168	validated
372b82ef-c7f1-4e31-b199-3a2984144063	372b82ef-c7f1-4e31-b199-3a2984144063/228a0b76-bddc-440d-8b1c-014d15a89d46.wxs.aliquot_ensemble_masked.maf.gz	6ef5eafd11077d1e56a1046cfc6e7599	19150	validated
373265dc-dbbf-4786-9d26-edceaff3f907	373265dc-dbbf-4786-9d26-edceaff3f907/536727e9-e7b2-43f7-9317-0fbd0644909a.wxs.aliquot_ensemble_masked.maf.gz	fb9fda7abe7fd1c6ffc3050cedc3f62c	24847	validated
377b2a0a-284a-48f6-aea7-8c05a6fb83f2	377b2a0a-284a-48f6-aea7-8c05a6fb83f2/621b44af-972c-431a-a237-41827db77ab8.wxs.aliquot_ensemble_masked.maf.gz	b8036031280490926280423c8a5cf9f4	28308	validated
37d39497-2fd7-4abf-a274-51bd98049957	37d39497-2fd7-4abf-a274-51bd98049957/18c869e5-2889-4c42-ad0f-3c63336d3c7e.wxs.aliquot_ensemble_masked.maf.gz	af99aa82eb0c1a667a2d125dd9f343e4	14485	validated
37d4fc62-d85d-4313-beb7-cc8807b74ad2	37d4fc62-d85d-4313-beb7-cc8807b74ad2/72af04b7-2dc0-4c3d-9ff1-5e46fe25ac05.wxs.aliquot_ensemble_masked.maf.gz	7489560210d77d1afafe318aac91612d	27585	validated
37e43cc9-9eca-466d-9a67-f203161e60f4	37e43cc9-9eca-466d-9a67-f203161e60f4/092d0941-3098-4527-ada7-c86063d07b3e.wxs.aliquot_ensemble_masked.maf.gz	330fa14a57707eba64bc53105ff3a8bb	60817	validated
37e783be-5980-4825-bd7b-6c2358fdca8e	37e783be-5980-4825-bd7b-6c2358fdca8e/fdf24973-4e98-405c-b877-1b04baae7d03.wxs.aliquot_ensemble_masked.maf.gz	f7a0f303092e62bdaad5ed6eac6e3271	129471	validated
3866fc71-352b-4b3d-a11e-6eef63b8ea17	3866fc71-352b-4b3d-a11e-6eef63b8ea17/e4b46c05-5501-442a-a91d-26fc6fc1914a.wxs.aliquot_ensemble_masked.maf.gz	c5d4805a78f763fff0a763ff3af6f893	28380	validated
38a56638-4a59-4d22-b407-10d0c70542c2	38a56638-4a59-4d22-b407-10d0c70542c2/66777224-02c0-412a-a95e-6f6071c78917.wxs.aliquot_ensemble_masked.maf.gz	bca0e362082c9672712c83364b255e25	35905	validated
38a773bd-4b8c-40c3-a7d4-2e6617c019b8	38a773bd-4b8c-40c3-a7d4-2e6617c019b8/863a656c-b0b4-444d-94e4-e8ae1def1fac.wxs.aliquot_ensemble_masked.maf.gz	a40acd49b3bf717293ef9fb69268c358	179993	validated
39f38435-00a4-46cd-b6de-4fb780504c2c	39f38435-00a4-46cd-b6de-4fb780504c2c/95aa2ecc-7e73-4a1a-bc09-9a0661966d39.wxs.aliquot_ensemble_masked.maf.gz	a50036bafc30496a6074c89036e86fab	15503	validated
3abd51b1-8504-4522-bf70-803e2331937b	3abd51b1-8504-4522-bf70-803e2331937b/24c474c8-86b7-41bb-90fe-64b98a35503b.wxs.aliquot_ensemble_masked.maf.gz	37e182b3da37b75d9452cc8ad090f832	8402	validated
3bd022ad-2f09-477e-a6e4-dc1ce3d7dcbc	3bd022ad-2f09-477e-a6e4-dc1ce3d7dcbc/199def36-da77-48ff-9666-fd16edf7eda8.wxs.aliquot_ensemble_masked.maf.gz	17a036bcfda35d82b30d2d2c08c76435	65051	validated
3bd02626-10fd-4933-89d8-40774f2f9343	3bd02626-10fd-4933-89d8-40774f2f9343/ec6079cf-072b-490a-97e1-35cbe3afc59e.wxs.aliquot_ensemble_masked.maf.gz	5e8623cb20057f6871bdb77ec45a9c53	119000	validated
3d017239-29d4-4da2-bf44-13faa3410857	3d017239-29d4-4da2-bf44-13faa3410857/3d0a441e-c860-4d8b-9f37-b43a3da0e846.wxs.aliquot_ensemble_masked.maf.gz	df40af63624cae791df03705f0d3466a	23195	validated
3d3495d1-8e43-44b7-97c1-847aa7062320	3d3495d1-8e43-44b7-97c1-847aa7062320/619e5572-6b32-4fc5-bc81-32062b49905e.wxs.aliquot_ensemble_masked.maf.gz	659ebfb39f7eb0d78950b08f5dd2b5cb	10250	validated
3d718e47-256c-4602-bf0c-518ad6f8fea9	3d718e47-256c-4602-bf0c-518ad6f8fea9/29a1d0fe-055e-456f-ad27-9dcb0c9b8464.wxs.aliquot_ensemble_masked.maf.gz	eb6694b5f016c5488732d71db292b7ee	236527	validated
3d824661-2ddb-4a5a-8a95-9c1061b2ee41	3d824661-2ddb-4a5a-8a95-9c1061b2ee41/9e5ab580-1a36-4e04-b9f8-6ecbc4142fa0.wxs.aliquot_ensemble_masked.maf.gz	5fb96db20acf7ca6255db6e5fbddda9a	22364	validated
3da04cf5-1174-4526-8443-275dc3358d77	3da04cf5-1174-4526-8443-275dc3358d77/0bed395f-72ae-4c0a-b129-8f286fb44abc.wxs.aliquot_ensemble_masked.maf.gz	450e150e38dc073d70de76d425ad1456	80545	validated
3ddd1c14-4aff-434e-8164-78ea50251659	3ddd1c14-4aff-434e-8164-78ea50251659/b7a323a4-f8b6-4d4d-9716-c1c983981cea.wxs.aliquot_ensemble_masked.maf.gz	fa04423c9954bfb4a474280006909a7d	19185	validated
3de3d608-ef19-443d-a98d-306a71e3fcde	3de3d608-ef19-443d-a98d-306a71e3fcde/03ed137a-08da-404f-9cb2-454b3c1740ba.wxs.aliquot_ensemble_masked.maf.gz	2bb26b3fd89db37569f98da5b8f6ade0	19474	validated
3e185ab1-c6fd-4fcf-96e2-8a08126fb2a5	3e185ab1-c6fd-4fcf-96e2-8a08126fb2a5/14dda644-cb8c-46e9-84d9-c7e31ed3a45b.wxs.aliquot_ensemble_masked.maf.gz	93bd9aa21417ac0b3ae2dde9087bfd7f	43551	validated
3e215538-a27b-445b-aa7b-46dadb415bbd	3e215538-a27b-445b-aa7b-46dadb415bbd/9cc5f700-9468-4498-a94d-8013f5a34f06.wxs.aliquot_ensemble_masked.maf.gz	56f1e3ebb69b1204774f6c2884fb7ffe	56577	validated
3e29314d-3170-4e7e-aa3b-00feb7d4e930	3e29314d-3170-4e7e-aa3b-00feb7d4e930/ffde5ca9-0ed3-40ed-8200-ea078e40f684.wxs.aliquot_ensemble_masked.maf.gz	2bca5c963c11e9e7fd2c0aaca8151b09	40909	validated
3e2d7451-c25a-48dd-9272-475b67867039	3e2d7451-c25a-48dd-9272-475b67867039/a8d97435-96bf-4dd7-9ed4-78c1ae5cfd0c.wxs.aliquot_ensemble_masked.maf.gz	ecaff70383b25fb622e7854303c5983a	23637	validated
3eba5ba2-cf83-4770-a75d-69d8a9f31e9a	3eba5ba2-cf83-4770-a75d-69d8a9f31e9a/46a00b3e-ce3f-4ac1-a6a8-55c3945fa992.wxs.aliquot_ensemble_masked.maf.gz	bcc2d232ebbb111d0d5bd1a72a318002	14671	validated
3ecc3654-3c18-49ab-9943-598fad7ae60f	3ecc3654-3c18-49ab-9943-598fad7ae60f/5070b298-ec01-47c1-94f8-cf4810ffc829.wxs.aliquot_ensemble_masked.maf.gz	2edadc3cf2e454ceb7830c251925e2b1	24791	validated
3f5d1de5-44bc-4fcb-ad00-f7117b842a8a	3f5d1de5-44bc-4fcb-ad00-f7117b842a8a/5fc65df4-b7cd-4b83-8499-cb373468e577.wxs.aliquot_ensemble_masked.maf.gz	ae476d33bcda2facec932fcd6986e03a	25812	validated
3f716b7f-81d6-42fd-a786-6a8e24c2f244	3f716b7f-81d6-42fd-a786-6a8e24c2f244/e13123be-bbc7-4128-8ece-9a7c0f7b5a59.wxs.aliquot_ensemble_masked.maf.gz	1771a3a85386601d1b2751dc4ce6c7f1	20732	validated
3fbedf8f-1841-4f6b-9507-9818ea6a5319	3fbedf8f-1841-4f6b-9507-9818ea6a5319/328b05a9-a7ee-4c1c-b1ad-8cab55f5ec1e.wxs.aliquot_ensemble_masked.maf.gz	b9566eb4a7ea8865d3bf45fa8333cd15	272074	validated
409e7d2c-43d3-43ea-a04f-7fa34b065ed9	409e7d2c-43d3-43ea-a04f-7fa34b065ed9/c75e9357-3ac4-43ad-8eb6-5fb97a61e343.wxs.aliquot_ensemble_masked.maf.gz	e1ea7803336d123b2edf95af0363661a	24694	validated
40d7452e-78be-49aa-b504-16bfae06b7fd	40d7452e-78be-49aa-b504-16bfae06b7fd/995ba5a0-3ba3-468e-9697-f09edfd50e72.wxs.aliquot_ensemble_masked.maf.gz	39d1a771e9b0f9d8fc76c99526d99687	60560	validated
4117b2a3-3f8e-4c1c-bded-d749d68a4b74	4117b2a3-3f8e-4c1c-bded-d749d68a4b74/ef5346d7-d7d6-4ba1-a4ac-12dcb5995119.wxs.aliquot_ensemble_masked.maf.gz	928f2e5a186fe6205cb24aedd99fe19e	38682	validated
413f83af-afff-49f9-b737-25fa17305ea8	413f83af-afff-49f9-b737-25fa17305ea8/3ba7d52e-d021-4cb1-a35f-5a95d4cb67db.wxs.aliquot_ensemble_masked.maf.gz	92f1bcb0dba7079e9b054e68969b7841	14709	validated
41531fab-d239-4375-95c5-3a7ec4ae4cf1	41531fab-d239-4375-95c5-3a7ec4ae4cf1/4d94b88b-24ff-4c89-8934-ecc0fa252aef.wxs.aliquot_ensemble_masked.maf.gz	ed2638dc64455c8b22e366771c24c5d6	39978	validated
417abeb5-b11c-4897-88e5-45048d2d799d	417abeb5-b11c-4897-88e5-45048d2d799d/a83686a2-fa17-4ba0-92a5-9ae9e624c6b4.wxs.aliquot_ensemble_masked.maf.gz	5bd5ef129c27eb4db38480865019e3b1	4678	validated
41ccb25a-0279-46ae-ba04-39f2147cc683	41ccb25a-0279-46ae-ba04-39f2147cc683/9a30ec49-a90f-4688-ac37-0f4c76ffe38c.wxs.aliquot_ensemble_masked.maf.gz	2a22e800bd277d876cc8067ba064029b	61549	validated
42457fe9-8761-46b2-8ce7-6ef07b15cc14	42457fe9-8761-46b2-8ce7-6ef07b15cc14/8c2045af-351a-465f-ab19-07e1cd92f3c4.wxs.aliquot_ensemble_masked.maf.gz	16c60d0cf50bbb6b32c0ae8e544ec7ff	15444	validated
42a4fa8b-bb13-4787-90e1-2d1d311a2650	42a4fa8b-bb13-4787-90e1-2d1d311a2650/8642c87d-4e2e-4414-a132-13744518982b.wxs.aliquot_ensemble_masked.maf.gz	199d6eb7f2dee345cd3eb8a700a4f675	19281	validated
43635a15-4389-403e-8f70-a5be1c09eaee	43635a15-4389-403e-8f70-a5be1c09eaee/2e06788c-8d3e-4074-b9be-4aaccfbc2c63.wxs.aliquot_ensemble_masked.maf.gz	611b88d458891418e499d8ae2643db03	71198	validated
43bd85e2-71e7-49a7-9278-534c9473c8fc	43bd85e2-71e7-49a7-9278-534c9473c8fc/a8ab6963-1c4c-4cf3-b6f9-05e7c323c110.wxs.aliquot_ensemble_masked.maf.gz	a2af9f0fcf12ef1ddef73f42ab4660c9	44783	validated
4413cfa3-ede6-42c6-87f0-2886ef05ac4e	4413cfa3-ede6-42c6-87f0-2886ef05ac4e/129b6503-797e-49ce-ae8c-89d64e890193.wxs.aliquot_ensemble_masked.maf.gz	bf421ac391bc27e6fac13d52a666d9ae	20222	validated
4482fdd8-f851-4b36-8fab-a4394ac47535	4482fdd8-f851-4b36-8fab-a4394ac47535/7c4a3b8e-ab01-49af-aabb-6d2c6ec02f4f.wxs.aliquot_ensemble_masked.maf.gz	a41c643ab857504748ebf029e9974c00	16776	validated
44cd4ddb-1e3a-49c0-a920-ea7bb4d40160	44cd4ddb-1e3a-49c0-a920-ea7bb4d40160/8e1b572e-8b4b-421b-843e-4576d7761e8f.wxs.aliquot_ensemble_masked.maf.gz	740c9b4a3dceff03d0f35b063ada7dde	93472	validated
44d3ac2b-2f5a-4770-a4ef-73557bb3171b	44d3ac2b-2f5a-4770-a4ef-73557bb3171b/5b9c09e2-64c5-4916-a5de-ccccd930cf3f.wxs.aliquot_ensemble_masked.maf.gz	232b0ba7b23aba1197664792748bb22c	19709	validated
45477b35-a5c4-4cf3-8b5c-01846859774e	45477b35-a5c4-4cf3-8b5c-01846859774e/5e26724a-814a-4bfd-b27c-dbc2c1ae87d3.wxs.aliquot_ensemble_masked.maf.gz	4ba2c175fa88fb7825725b9a4d28fb0f	24226	validated
